name,cuisinetype,rankingPosition,priceLevel,category,rating,address,numberOfReviews,latitude,longitude,Postcode
Red Spice Road,Thai,31,$$ - $$$,restaurant,4.5,"141 Queen St, Melbourne, Victoria 3000 Australia",1737,-37.815479,144.960626,3000
Republica,Australian,11,$$ - $$$,restaurant,4,"10-18 Jacka Boulevard St. Kilda Sea Baths, St Kilda, Port Phillip, Victoria 3182 Australia",492,-37.8656234,144.9720318,3182
Restaurant 1903,Australian,245,$$ - $$$,restaurant,4.5,"44 Spencer St Very Close to Southern Cross Railway Station, Melbourne, Victoria 3000 Australia",155,-37.813046,144.962398,3000
Ricardo's Trattoria,Italian,1,$$ - $$$,restaurant,4.5,"99 Dundas Pl, Albert Park, Port Phillip, Victoria 3206 Australia",176,-37.84129905,144.9552288,3206
Rice Paper,Vietnamese,192,$,restaurant,4,"245 Swanston St, Melbourne, Victoria 3000 Australia",287,-37.81239601,144.9648885,3000
Rice Paper Scissors,Thai,6,$$ - $$$,restaurant,4.5,"15 Hardware Lane, Melbourne, Victoria 3000 Australia",2701,-37.8142684,144.961446,3000
Richmond Oyster,Australian,6,$$ - $$$,restaurant,4.5,"437 Church St, Richmond, Yarra, Victoria 3121 Australia",326,-37.82617153,144.9980071,3121
Riverland,Bar,375,$$ - $$$,restaurant,4,"Vaults 1-9 Federation Wharf Federation Square, Melbourne, Victoria 3000 Australia",317,-37.819267,144.962048,3000
Rock Paper Scissors,Cafe,260,$$ - $$$,restaurant,4.5,"136-138 Rouse St, Melbourne, Victoria 3207 Australia",76,-37.8421836,144.9398977,3207
Rocket Burger & Fries,American,321,$,restaurant,4.5,"Cnr Flinders & Elizabeth Streets 26 Elizabeth St, Melbourne, Victoria 3000 Australia",131,-37.8176558,144.9650004,3000
Rockpool Bar & Grill,Steakhouse,189,$$$$,restaurant,4,"Crown Complex Southbank, Melbourne, Victoria 3006 Australia",1961,-37.8250957,144.9583336,3006
Rococo,Italian,6,$$ - $$$,restaurant,4,"87-91 Acland St St.Kilda, St Kilda, Port Phillip, Victoria 3182 Australia",973,-37.867018,144.9782333,3182
Rosa's Canteen,Italian,138,$$ - $$$,restaurant,4.5,"Cnr Little Bourke & Thomson St Level 1, Melbourne, Victoria 3000 Australia",154,-37.813664,144.96295,3000
Rosco's at Chevron Cafe Bar,Italian,118,$$ - $$$,restaurant,4.5,"14/519 St Kilda Rd, Melbourne, Victoria 3004 Australia",262,-37.845582,144.979414,3004
Rosetta,Italian,224,$$$$,restaurant,4,"Crown Entertainment Complex 8 Whiteman St Crown Complex, Melbourne, Victoria 3006 Australia",996,-37.824314,144.956852,3006
Roule Galette Melbourne,French,8,$,restaurant,4.5,"241 Flinders Lane Shop 1, Melbourne, Victoria 3000 Australia",604,-37.816795,144.966266,3000
Royal Stacks,American,256,$,restaurant,4,"470 Collins St, Melbourne, Victoria 3000 Australia",169,-37.8175805,144.9585131,3000
Rubiras,Australian,174,$$ - $$$,restaurant,4.5,"192 Station St Swallows Hotel, Melbourne, Victoria 3207 Australia",218,-37.8328036,144.9456317,3207
Rumi Brunswick,Lebanese,1,$$ - $$$,restaurant,4.5,"116 Lygon St, Brunswick East, Moreland, Victoria 3057 Australia",265,-37.7748659,144.971281,3057
Ruyi Modern Chinese,Chinese,25,$$ - $$$,restaurant,4.5,"16 Liverpool St, Melbourne, Victoria 3000 Australia",377,-37.81104575,144.9715727,3000
Saint & Rogue,Bar,330,$$ - $$$,restaurant,4,"582 Little Collins St, Melbourne, Victoria 3000 Australia",127,-37.8174116,144.9553584,3000
Saint Crispin,Australian,4,$$$$,restaurant,4,"300 Smith St, Collingwood, Yarra, Victoria 3066 Australia",332,-37.800233,144.984221,3066
Sake Restaurant & Bar,Japanese,180,$$ - $$$,restaurant,4,"100 St Kilda Rd Hamer Hall, Arts Centre, Melbourne, Victoria 3004 Australia",725,-37.819889,144.967983,3004
Sake Restaurant & Bar,Japanese,389,$$ - $$$,restaurant,4,"121 Flinders Lane, Melbourne, Victoria 3000 Australia",181,-37.81566215,144.9704786,3000
Sakura Kaiten,Japanese,361,$$ - $$$,restaurant,4.5,"60 Little Collins St, Melbourne, Victoria 3000 Australia",132,-37.8126601,144.9720083,3000
Sally's Kitchen and Winebar,Australian,131,$$ - $$$,restaurant,4.5,"115 Little Lonsdale St, Melbourne, Victoria 3000 Australia",232,-37.809393,144.968482,3000
Salona Restaurant,Greek,351,$$ - $$$,restaurant,4.5,"260A Swan Street, Richmond, Melbourne, Victoria 3121 Australia",126,-37.8259676,144.9990013,3121
San Telmo,Steakhouse,66,$$ - $$$,restaurant,4.5,"14 Meyers Pl, Melbourne, Victoria 3000 Australia",709,-37.812289,144.972348,3000
Sapa Hills Restaurant,Vietnamese,2,$$ - $$$,restaurant,4.5,"112 Hopkins St, Footscray, Maribyrnong, Victoria 3011 Australia",196,-37.799808,144.90162,3011
Saporito Cafe Bar & Grill,Cafe,352,$$ - $$$,restaurant,4.5,"12-16 Kavanagh St, Melbourne, Victoria 3006 Australia",71,-37.8245864,144.9637446,3006
Saporito Taquito,Mexican,264,$$ - $$$,restaurant,4.5,"163 Inkerman St Unit 211, Melbourne, Victoria 3182 Australia",96,-37.8640947,144.981786,3182
Saxe,Bar,379,$$ - $$$,restaurant,4.5,"211 Queen St, Melbourne, Victoria 3000 Australia",52,-37.81391,144.959915,3000
Scopri,Italian,1,$$ - $$$,restaurant,5,"191 Nicholson St Carlton, Melbourne, Victoria 3053 Australia",1049,-37.795569,144.975048,3053
Scugnizzo,Italian,199,$$ - $$$,restaurant,4.5,"558 Little Bourke St Entrance via Merritts place, Melbourne, Victoria 3000 Australia",180,-37.825071,144.978682,3000
seamstress,Asian,36,$$ - $$$,restaurant,4.5,"113 Lonsdale St, Melbourne, Victoria 3000 Australia",501,-37.81051,144.968961,3000
Seasons Provedore,Italian,102,$$ - $$$,restaurant,4.5,"199 Lygon St, Melbourne, Victoria 3053 Australia",494,-37.8009612,144.9666703,3053
Seedling Cafe,Cafe,238,$$ - $$$,restaurant,4.5,"349 Little Collins St, Melbourne, Victoria 3000 Australia",75,-37.815458,144.963089,3000
Self Preservation,Italian,230,$$ - $$$,restaurant,4,"70 Bourke St, Melbourne, Victoria 3000 Australia",207,-37.811842,144.9708738,3000
Seven Seeds,Australian,46,$$ - $$$,restaurant,4.5,"114 Berkley Street Carlton, Melbourne, Victoria Australia",381,-38.0607656,145.4401026,3053
Sezar,American,18,$$ - $$$,restaurant,4.5,"6 Melbourne Pl, Melbourne, Victoria 3000 Australia",1024,-37.8134515,144.9689196,3000
Shakahari too,Australian,355,$$ - $$$,restaurant,4.5,"225 Clarendon St, Melbourne, Victoria 3205 Australia",89,-37.8296393,144.9591041,3205
Shakahari Vegetarian Restaurant,Vegetarian,231,$$ - $$$,restaurant,4.5,"201-203 Faraday St, Melbourne, Victoria 3053 Australia",221,-37.7989611,144.9678184,3053
ShanDong MaMa,Chinese,271,$,restaurant,4,"200 Bourke St Mid City Centre, Shop 7, Melbourne, Victoria 3000 Australia",220,-37.8123424,144.9672583,3000
ShanDong MaMa mini,Chinese,302,$,restaurant,4.5,"5 Centre Pl, Melbourne, Victoria 3000 Australia",63,-37.816611,144.965533,3000
Shanghai Street,Chinese,121,$,restaurant,4,"342 Little Bourke St, Melbourne, Victoria 3000 Australia",595,-37.81327958,144.9624226,3000
Shark Fin Inn,Chinese,406,$$ - $$$,restaurant,3.5,"50 Little Bourke St, Melbourne, Victoria 3000 Australia",586,-37.81082773,144.9708717,3000
Shoya,Japanese,310,$$$$,restaurant,4,"25 Market Lane, Melbourne, Victoria 3000 Australia",216,-37.811753,144.969119,3000
Shujinko,Japanese,261,$,restaurant,4,"225 Russell St, Melbourne, Victoria 3000 Australia",142,-37.81131989,144.9671699,3000
Simply Spanish,Spanish,222,$$ - $$$,restaurant,4,"116 Cecil St, Melbourne, Victoria 3205 Australia",251,-37.86384675,144.9013208,3205
Simply Spanish QVM,Spanish,215,$$ - $$$,restaurant,4.5,"513 Elizabeth St, Melbourne, Victoria 3000 Australia",210,-37.8068913,144.9595173,3000
Sir Charles,Cafe,14,$$ - $$$,restaurant,4.5,"121 Johnston St, Fitzroy, Yarra, Victoria 3065 Australia",133,-37.7982584,144.9789257,3065
Sister of Soul,Cafe,9,$$ - $$$,restaurant,4,"73 Acland St, St Kilda, Port Phillip, Victoria 3182 Australia",402,-37.8677069,144.9787835,3182
Smith and Daughters,Vegan,9,$$ - $$$,restaurant,4.5,"175 Brunswick St, Fitzroy, Yarra, Victoria 3065 Australia",388,-37.802243,144.977606,3065
Sons of Mary,Australian,2,$$ - $$$,restaurant,4.5,"14 Spink St, Brighton, Bayside, Victoria 3186 Australia",233,-37.897926,145.004379,3186
Sosta Ristorante,Italian,283,$$ - $$$,restaurant,4.5,"12 Errol Street, Melbourne, Victoria 3051 Australia",183,-37.8048261,144.9495684,3051
Spaghetti Tree,Italian,171,$$ - $$$,restaurant,4,"59 Bourke St, Melbourne, Victoria 3000 Australia",786,-37.8120271,144.9715217,3000
Spice Temple,Chinese,200,$$$$,restaurant,4,"Crown Entertainment Complex 8 Whiteman St Crown Complex, Southbank, Melbourne, Victoria 3006 Australia",1311,-37.824314,144.956852,3006
Spicy Korea,Korean,296,$,restaurant,4.5,"U 1 601 Little Collins St, Melbourne, Victoria 3000 Australia",72,-37.81801975,144.9549152,3000
SPQR Pizzeria,Italian,197,$$ - $$$,restaurant,4.5,"26 Liverpool Street, Melbourne 3000, Melbourne, Victoria 3000 Australia",194,-37.7813353,144.9792968,3000
Spring Street Grocer Cafe,Cafe,305,$$ - $$$,restaurant,4.5,"157 Spring St, Melbourne, Victoria 3000 Australia",96,-37.811033,144.972654,3000
Square & Compass,Cafe,290,$$ - $$$,restaurant,4.5,"222 Clarendon Street, Melbourne, Victoria Australia",113,-37.8096886,144.9839138,3205
Squires Loft South Yarra,Australian,93,$$ - $$$,restaurant,4.5,"166 Toorak Rd, Melbourne, Victoria 3141 Australia",383,-37.8392321,144.9926191,3141
St Ali Coffee Roasters,Cafe,111,$$ - $$$,restaurant,4,"12-18 Yarra Pl, Melbourne, Victoria 3205 Australia",632,-37.8313001,144.9603137,3205
St LuJa,Bar,7,$$ - $$$,restaurant,4.5,"9 Fitzroy St, St Kilda, Port Phillip, Victoria 3182 Australia",124,-37.862603,144.973157,3182
Stalactites,Greek,149,$$ - $$$,restaurant,4,"177-183 Lonsdale St, Melbourne, Victoria 3000 Australia",1473,-37.8110551,144.9670923,3000
Station Hotel,Bar,3,$$ - $$$,restaurant,4,"59 Napier St, Footscray, Maribyrnong, Victoria 3011 Australia",352,-37.8045679,144.9015596,3011
Steer Dining Room,Australian,298,$$ - $$$,restaurant,4.5,"15 Claremont St, Melbourne, Victoria 3141 Australia",76,-37.8376295,144.9936822,3141
Straight Outta Saigon,Vietnamese,13,$$ - $$$,restaurant,4.5,"138 Russell Street Ground level, Melbourne, Victoria 3000 Australia",337,-37.813054,144.968449,3000
Straits Cafe Melbourne,Australian,75,$$ - $$$,restaurant,4.5,"Rendezvous Hotel Melbourne 328 Flinders St, Melbourne, Victoria 3000 Australia",262,-37.818345,144.963647,3000
Sud Food and Wine,Italian,56,$$ - $$$,restaurant,4.5,"219 King St, Melbourne, Victoria 3000 Australia",230,-37.815138,144.954872,3000
Sunda,Asian,253,$$ - $$$,restaurant,4.5,"18 Punch lane, Melbourne, Victoria 3000 Australia",111,-37.810476,144.971024,3000
Supernormal,Japanese,53,$$ - $$$,restaurant,4.5,"180 Flinders Lane, Melbourne, Victoria 3000 Australia",1619,-37.8157531,144.9682132,3000
Sushi Hub Swanston,Japanese,196,$,restaurant,4.5,"55 Swanston St, Melbourne, Victoria 3000 Australia",191,-37.81627142,144.9666877,3000
Swaad India's Zest,Indian,3,$$ - $$$,restaurant,4.5,"Shop 9 271-275 Centre Rd, Bentleigh, Glen Eira, Victoria 3204 Australia",81,-37.917311,145.0327,3204
Taxi Kitchen,Australian,76,$$ - $$$,restaurant,4.5,"Level 1, Federation Square, Flinders Street Transport Hotel, Melbourne, Victoria 3000 Australia",953,-37.8196306,144.9586188,3000
Tazio,Italian,201,$$ - $$$,restaurant,4,"91 Flinders Lane, Melbourne, Victoria 3000 Australia",291,-37.8153051,144.9712286,3000
Teatro,Italian,206,$$ - $$$,restaurant,4,"Southbank Promenade Tenancy A Hamer Hall, Melbourne, Victoria 3006 Australia",510,-37.8199197,144.9664768,3006
Ten Square Cafe,Cafe,214,$$ - $$$,restaurant,5,"120 Hardware St, Melbourne, Victoria 3000 Australia",64,-37.811955,144.9605534,3000
Terra Rossa Restaurant & Bar,Italian,137,$$ - $$$,restaurant,4,"87 Flinders Lane, Melbourne, Victoria 3000 Australia",458,-37.815272,144.971372,3000
Thai city,Thai,438,$$ - $$$,restaurant,4.5,"124 Lygon Street Carlton, Melbourne, Victoria 3000 Australia",72,-37.8041393,144.9665474,3000
The  European,European,97,$$ - $$$,restaurant,4,"161 Spring St, Melbourne, Victoria 3000 Australia",951,-37.8108753,144.9726217,3000
The Abyssinian,Ethiopian,187,$$ - $$$,restaurant,4.5,"277 Racecourse Rd, Melbourne, Victoria 3031 Australia",113,-37.7886509,144.9316967,3031
The Atlantic Restaurant,Seafood,207,$$$$,restaurant,4,"Crown Entertainment Complex 8 Whiteman St Crown Entertainment Complex, Melbourne, Victoria 3006 Australia",1570,-37.824314,144.956852,3006
The Bank on Collins,Australian,98,$$ - $$$,restaurant,4,"394 Collins St, Melbourne, Victoria 3000 Australia",393,-37.81677335,144.9611807,3000
The Boatbuilders Yard,Australian,211,$$ - $$$,restaurant,4,"23 South Wharf Prom, Melbourne, Victoria 3006 Australia",680,-37.823648,144.955935,3006
The Bond Store,Australian,280,$$ - $$$,restaurant,4.5,"1 Riverside Qy, Melbourne, Victoria 3006 Australia",154,-37.8217545,144.9639586,3006
The Breslin Bar & Grill,Bar,179,$$ - $$$,restaurant,4,"2 Southbank Bvd, Melbourne, Victoria 3006 Australia",650,-37.8226714,144.9641243,3006
The Crafty Squire,Bar,299,$$ - $$$,restaurant,4,"127 Russell St, Melbourne, Victoria 3000 Australia",363,-37.8136466,144.9682102,3000
The Crane Restaurant,Chinese,416,$$ - $$$,restaurant,4,"212 Little Bourke St, Melbourne, Victoria 3000 Australia",194,-37.81214414,144.9662948,3000
The Crux & Co,Cafe,331,$$ - $$$,restaurant,4.5,"35 Albert Rd G01, Melbourne, Victoria 3004 Australia",100,-37.825071,144.978682,3004
The Essence,Australian,369,$$ - $$$,restaurant,4,"Corner Exhibition & Lonsdale Streets Melbourne Marriott Hotel, Melbourne, Victoria 3000 Australia",240,-37.814338,144.970623,3000
The Fitz Cafe & Rooftop,Australian,11,$$ - $$$,restaurant,4.5,"347 Brunswick St, Fitzroy, Yarra, Victoria 3065 Australia",257,-37.7968516,144.9785347,3065
The French Brasserie,French,19,$$$$,restaurant,4.5,"2 Malthouse Lane, Melbourne, Victoria 3000 Australia",721,-37.8154393,144.9715781,3000
The General Assembly,Bar,273,$$ - $$$,restaurant,4,"29 South Wharf Prom, Melbourne, Victoria 3006 Australia",269,-37.824003,144.948479,3006
The Grain Store,European,39,$$ - $$$,restaurant,4.5,"Ground Floor 517 Flinders Lane, Melbourne, Victoria 3000 Australia",1248,-37.8196893,144.9565546,3000
The Hardware Club,Italian,218,$$ - $$$,restaurant,5,"43 Hardware Lane, Melbourne, Victoria 3000 Australia",57,-37.8134633,144.9610875,3000
The Hardware Societe,Australian,35,$$ - $$$,restaurant,4.5,"10 Katherine Pl, Melbourne, Victoria 3000 Australia",1879,-37.8200942,144.9566093,3000
The Hof Downtown,Bar,383,$$ - $$$,restaurant,4,"737 Bourke St Corner of Bourke and Village Street, Melbourne, Victoria 3008 Australia",160,-37.813664,144.96295,3008
The Irish Times Pub,Bar,353,$$ - $$$,restaurant,4,"427 Little Collins St, Melbourne, Victoria 3000 Australia",270,-37.816247,144.960531,3000
The Jazz Corner Cafe,Cafe,203,$$ - $$$,restaurant,4,"350 William St located within The Jazz Corner Hotel - lobby cafe and mezzanine restaurant, Melbourne, Victoria 3000 Australia",305,-37.811274,144.956473,3000
The Kettle Black,Cafe,140,$$ - $$$,restaurant,4,"50 Albert Rd, Melbourne, Victoria 3205 Australia",450,-37.8341251,144.9713427,3205
The Lady Of St Kilda,Italian,17,$$ - $$$,restaurant,4.5,"204 Barkly St Corner Smith Street, St Kilda, Port Phillip, Victoria 3182 Australia",53,-37.864302,144.982798,3182
The League of Honest Coffee,Cafe,386,$$ - $$$,restaurant,4.5,"8 Exploration Lane, Melbourne, Victoria 3000 Australia",94,-37.8092206,144.9684121,3000
The Louden Kitchen & Grill,Australian,387,$$ - $$$,restaurant,4,"265 Little Bourke St, Melbourne, Victoria 3000 Australia",157,-37.81268585,144.9649547,3000
The Lui Bar,Bar,113,$$$$,restaurant,4.5,"Rialto L 55 525 Collins St, Melbourne, Victoria 3000 Australia",463,-37.818505,144.957279,3000
The Meat & Wine Co Hawthorn East,Australian,3,$$ - $$$,restaurant,4,"482 Riversdale Rd, Hawthorn, Boroondara, Victoria 3123 Australia",417,-37.831451,145.055926,3123
The Meat & Wine Co Southbank,Australian,112,$$ - $$$,restaurant,4,"3 Freshwater Pl 3 Queensbridge Street, Melbourne, Victoria 3006 Australia",1478,-37.82487,144.960557,3006
The Meatball and Wine Bar,Italian,132,$$ - $$$,restaurant,4,"135 Flinders Lane, Melbourne, Victoria 3000 Australia",699,-37.815681,144.970136,3000
The Moat,Italian,365,$$ - $$$,restaurant,4,"176 Little Lonsdale St, Melbourne, Victoria 3000 Australia",123,-37.8101765,144.9652219,3000
The Olive Tree,European,186,$$ - $$$,restaurant,4.5,"19 Park St, Melbourne, Victoria 3205 Australia",180,-37.8330238,144.969881,3205
The Pancake Parlour,American,411,$$ - $$$,restaurant,4,"Centrepoint Arcade, Bourke Street Mall Centrepoint Arcade, Bourke Street Mall, Down the Escalators, Between Sportsgirl and Jetty Surf, Melbourne, Victoria 3000 Australia",323,-37.813455,144.966377,3000
The Point Restaurant,Australian,4,$$$$,restaurant,4.5,"Aquatic Drive Albert Park Lake, Albert Park, Port Phillip, Victoria 3206 Australia",242,-37.8405219,144.9667418,3206
The Quarter,Australian,94,$$ - $$$,restaurant,4,"27 Degraves St, Melbourne, Victoria 3000 Australia",745,-37.817043,144.965478,3000
The Railway Club Hotel Steakhouse,Australian,24,$$ - $$$,restaurant,4.5,"107 Raglan St Port Melbourne, Melbourne, Victoria 3207 Australia",680,-37.75119102,145.0204415,3207
The Recreation bistro x bottleshop,Australian,143,$$ - $$$,restaurant,4.5,"162-170 Queens Parade, Fitzroy North, Melbourne, Victoria 3068 Australia",109,-37.7904684,144.9866994,3068
The Sherlock Holmes,British,64,$$ - $$$,restaurant,4.5,"415 Collins St, Melbourne, Victoria 3000 Australia",344,-37.8173101,144.9608666,3000
The Tippler & Co,Italian,336,$$ - $$$,restaurant,4.5,"58 Wellington Pde, Melbourne, Victoria 3002 Australia",121,-37.81654055,144.9884182,3002
The Vegie Bar,Vegetarian,6,$$ - $$$,restaurant,4,"380 Brunswick St, Fitzroy, Yarra, Victoria 3065 Australia",936,-37.7958574,144.9790602,3065
Thirty Eight Chairs,Italian,23,$$ - $$$,restaurant,4.5,"4A Bond St, Yarra, Victoria 3141 Australia",283,-37.8409851,144.9947446,3141
Three Bags Full Cafe,Cafe,2,$$ - $$$,restaurant,4.5,"Corner of Nicholson St and Mollison St,, Abbotsford, Yarra, Victoria 3067 Australia",230,-37.801583,144.996886,3067
Tiamo,Italian,144,$$ - $$$,restaurant,4,"303 Lygon St Carlton, Melbourne, Victoria 3053 Australia",726,-37.7993535,144.9672439,3053
Tim Ho Wan,Chinese,323,$$ - $$$,restaurant,4,"206 Bourke St, Melbourne, Victoria 3000 Australia",361,-37.812915,144.96702,3000
Tipo 00,Italian,20,$$ - $$$,restaurant,4.5,"361 Little Bourke St, Melbourne, Victoria 3000 Australia",823,-37.81366695,144.9620266,3000
Tokui Sushi,Japanese,429,$,restaurant,5,"260 Lonsdale St, Melbourne, Victoria 3000 Australia",50,-37.811427,144.96438,3000
Tokyo Tina,Japanese,6,$$ - $$$,restaurant,4.5,"66A Chapel St, Windsor, Stonnington, Victoria 3181 Australia",202,-37.855453,144.992879,3181
Tonka,Indian,58,$$$$,restaurant,4.5,"20 Duckboard Pl, Melbourne, Victoria 3000 Australia",817,-37.816048,144.971534,3000
Top Paddock,Cafe,4,$$ - $$$,restaurant,4,"658 Church Street, Richmond, Yarra, Victoria Australia",692,-37.8324297,144.9957947,3121
Topolino's,Italian,12,$$ - $$$,restaurant,4,"87 Fitzroy St, St Kilda, Port Phillip, Victoria 3182 Australia",386,-37.860509,144.976646,3182
Transformer Fitzroy,Vegetarian,12,$$ - $$$,restaurant,4.5,"99 Rose Street, Fitzroy, Yarra, Victoria 3065 Australia",285,-37.7959061,144.9793518,3065
Trattoria Emilia,Italian,141,$$ - $$$,restaurant,4.5,"360 Little Collins St Little Collins Street, Melbourne, Victoria 3000 Australia",261,-37.8142853,144.9665341,3000
Triim Food & Drink,Cafe,259,$$ - $$$,restaurant,4,"33 Hardware Lane, Melbourne, Victoria 3000 Australia",224,-37.813842,144.961201,3000
Trunk,Mediterranean,129,$$ - $$$,restaurant,4,"275 Exhibition St, Melbourne, Victoria 3000 Australia",769,-37.809354,144.969037,3000
Tsindos-The Greeks Restaurant,Greek,88,$$ - $$$,restaurant,4,"197 Lonsdale St, Melbourne, Victoria 3000 Australia",718,-37.8112149,144.9665492,3000
Tulum Restaurant,Turkish,281,$$ - $$$,restaurant,4,"217 Carlisle Street, Balaclava Near the Balaclava train station, Melbourne, Victoria 2575 Australia",167,-37.868988,144.993939,2575
Two Birds One Stone,Cafe,101,$$ - $$$,restaurant,4.5,"12 Claremont St, Melbourne, Victoria 3141 Australia",366,-37.8380714,144.9939255,3141
Uncle Collins Street,Vietnamese,291,$$ - $$$,restaurant,4.5,"15 Collins St Level 1, Melbourne, Victoria 3000 Australia",81,-37.8136974,144.9732265,3000
Universal Restaurant,Italian,257,$$ - $$$,restaurant,4,"141 Lygon Street Carlton, Melbourne, Victoria 3053 Australia",363,-37.80384405,144.9660936,3053
University Cafe,Cafe,319,$$ - $$$,restaurant,4,"257 Lygon St Carlton, Melbourne, Victoria 3053 Australia",269,-37.7994505,144.9668913,3053
Vaporetto Bar & Eatery,Italian,2,$$ - $$$,restaurant,4.5,"Rear 681 Glenferrie Rd Enter via Grace St, Hawthorn, Boroondara, Victoria 3122 Australia",261,-37.822814,145.031704,3122
Vertue Coffee Roasters,Cafe,217,$$ - $$$,restaurant,4.5,"8 Raffa Place, Melbourne, Victoria 3053 Australia",114,-37.7976806,144.968392,3053
Vespa Rossa,Cafe,244,$$ - $$$,restaurant,4.5,"30 Block Pl, Melbourne, Victoria 3000 Australia",122,-37.815303,144.96441,3000
Viet Kitchen,Vietnamese,1,$,restaurant,4.5,"110 Hopkins St, Footscray, Maribyrnong, Victoria 3011 Australia",130,-37.799818,144.901677,3011
Vivace,Italian,1,$$ - $$$,restaurant,4.5,"317 Bay St, Brighton, Bayside, Victoria 3186 Australia",408,-37.9054359,145.0030338,3186
Vue De Monde,Australian,33,$$$$,restaurant,4.5,"525 Collins St Rialto Building 55th Floor, Melbourne, Victoria 3000 Australia",2035,-37.818505,144.957279,3000
Waiters Restaurant - Italian Waiters Club,Italian,183,$$ - $$$,restaurant,4,"20 Meyers Pl, Melbourne, Victoria 3000 Australia",282,-37.812088,144.972347,3000
Walkers Doughnuts,American,324,$,restaurant,4.5,"26/2 Elizabeth St, Melbourne, Victoria 3000 Australia",127,-37.8062992,144.959669,3000
Waterfront,Japanese,99,$$$$,restaurant,4,"Southgate Avenue Shop 20/3, Melbourne, Victoria 3006 Australia",1525,-37.820682,144.9652872,3006
White Mojo Speciality Coffee & Roaster,Cafe,318,$$ - $$$,restaurant,4,"115 Hardware St, Melbourne, Victoria 3000 Australia",203,-37.812092,144.960393,3000
White Rabbit,Mediterranean,3,$$ - $$$,restaurant,4,"118 Church St, Brighton, Bayside, Victoria 3186 Australia",246,-37.9156004,144.9955723,3186
Windows Restaurant,Australian,272,$$ - $$$,restaurant,4,"65 Queens Rd, Melbourne, Victoria 3004 Australia",208,-37.84979095,144.9785467,3004
Yassas - The Greek Way,Greek,392,$$ - $$$,restaurant,4,"4-9/3 Southgate Ave Southgate Plaza, Melbourne, Victoria 3006 Australia",399,-37.820228,144.966524,3006
Yeonga Korean BBQ,Korean,344,$$ - $$$,restaurant,4.5,"1-3 Cobden St, Melbourne, Victoria 3051 Australia",76,-37.8041097,144.9574001,3051
Young and Jacksons,Bar,167,$$ - $$$,restaurant,4,"Cnr Swanston & Flinders Sts, Melbourne, Victoria 3000 Australia",366,-37.817759,144.967177,3000
